datetime,location_id,pickup_demand,dropoff_demand
2023-05-22 09:15:00,142,43.0,27.0
2023-05-22 09:15:00,161,41.0,82.0
2023-05-22 09:15:00,162,50.0,62.0
2023-05-22 09:15:00,170,38.0,51.0
2023-05-22 09:15:00,186,82.0,20.0
2023-05-22 09:15:00,230,30.0,50.0
2023-05-22 09:15:00,236,76.0,46.0
2023-05-22 09:15:00,237,63.0,63.0
2023-05-22 09:30:00,132,24.0,19.0
2023-05-22 09:30:00,138,45.0,33.0
2023-05-22 09:30:00,142,37.0,35.0
2023-05-22 09:30:00,161,45.0,93.0
2023-05-22 09:30:00,162,47.0,53.0
2023-05-22 09:30:00,170,38.0,34.0
2023-05-22 09:30:00,186,73.0,29.0
2023-05-22 09:30:00,230,32.0,41.0
2023-05-22 09:30:00,236,77.0,47.0
2023-05-22 09:30:00,237,66.0,56.0
2023-05-22 09:45:00,132,41.0,20.0
2023-05-22 09:45:00,138,75.0,38.0
2023-05-22 09:45:00,142,36.0,26.0
2023-05-22 09:45:00,161,44.0,89.0
2023-05-22 09:45:00,162,60.0,68.0
2023-05-22 09:45:00,170,37.0,42.0
2023-05-22 09:45:00,186,74.0,25.0
2023-05-22 09:45:00,230,44.0,28.0
2023-05-22 09:45:00,236,67.0,74.0
2023-05-22 09:45:00,237,86.0,60.0
2023-05-22 10:00:00,132,38.0,19.0
2023-05-22 10:00:00,138,75.0,22.0
2023-05-22 10:00:00,142,37.0,28.0
2023-05-22 10:00:00,161,44.0,73.0
2023-05-22 10:00:00,162,45.0,58.0
2023-05-22 10:00:00,170,48.0,47.0
2023-05-22 10:00:00,186,70.0,40.0
2023-05-22 10:00:00,230,46.0,45.0
2023-05-22 10:00:00,236,71.0,67.0
2023-05-22 10:00:00,237,57.0,70.0
2023-05-22 10:15:00,132,50.0,17.0
2023-05-22 10:15:00,138,69.0,31.0
2023-05-22 10:15:00,142,42.0,35.0
2023-05-22 10:15:00,161,59.0,74.0
2023-05-22 10:15:00,162,46.0,58.0
2023-05-22 10:15:00,170,52.0,40.0
2023-05-22 10:15:00,186,57.0,32.0
2023-05-22 10:15:00,230,36.0,35.0
2023-05-22 10:15:00,236,76.0,65.0
2023-05-22 10:15:00,237,60.0,53.0
2023-05-22 10:30:00,132,39.0,9.0
2023-05-22 10:30:00,138,84.0,29.0
2023-05-22 10:30:00,142,39.0,19.0
2023-05-22 10:30:00,161,43.0,69.0
2023-05-22 10:30:00,162,52.0,54.0
2023-05-22 10:30:00,170,51.0,43.0
2023-05-22 10:30:00,186,29.0,30.0
2023-05-22 10:30:00,230,34.0,23.0
2023-05-22 10:30:00,236,64.0,70.0
2023-05-22 10:30:00,237,77.0,58.0
2023-05-22 10:45:00,132,37.0,15.0
2023-05-22 10:45:00,138,75.0,28.0
2023-05-22 10:45:00,142,36.0,39.0
2023-05-22 10:45:00,161,59.0,64.0
2023-05-22 10:45:00,162,63.0,58.0
2023-05-22 10:45:00,170,54.0,47.0
2023-05-22 10:45:00,186,63.0,42.0
2023-05-22 10:45:00,230,39.0,28.0
2023-05-22 10:45:00,236,88.0,100.0
2023-05-22 10:45:00,237,67.0,71.0
2023-05-22 11:00:00,132,28.0,17.0
2023-05-22 11:00:00,138,133.0,28.0
2023-05-22 11:00:00,142,36.0,34.0
2023-05-22 11:00:00,161,45.0,85.0
2023-05-22 11:00:00,162,29.0,51.0
2023-05-22 11:00:00,170,52.0,40.0
2023-05-22 11:00:00,186,49.0,35.0
2023-05-22 11:00:00,230,33.0,35.0
2023-05-22 11:00:00,236,72.0,77.0
2023-05-22 11:00:00,237,74.0,64.0
2023-05-22 11:15:00,132,53.0,13.0
2023-05-22 11:15:00,138,99.0,26.0
2023-05-22 11:15:00,142,26.0,30.0
2023-05-22 11:15:00,161,62.0,78.0
2023-05-22 11:15:00,162,53.0,36.0
2023-05-22 11:15:00,170,51.0,40.0
2023-05-22 11:15:00,186,58.0,23.0
2023-05-22 11:15:00,230,38.0,54.0
2023-05-22 11:15:00,236,78.0,69.0
2023-05-22 11:15:00,237,89.0,77.0
2023-05-22 11:30:00,132,66.0,21.0
2023-05-22 11:30:00,138,79.0,30.0
2023-05-22 11:30:00,142,42.0,39.0
2023-05-22 11:30:00,161,68.0,72.0
2023-05-22 11:30:00,162,35.0,47.0
2023-05-22 11:30:00,170,61.0,39.0
2023-05-22 11:30:00,186,53.0,25.0
2023-05-22 11:30:00,230,35.0,31.0
2023-05-22 11:30:00,236,71.0,75.0
2023-05-22 11:30:00,237,73.0,74.0
2023-05-22 11:45:00,132,58.0,14.0
2023-05-22 11:45:00,138,61.0,30.0
2023-05-22 11:45:00,142,56.0,47.0
2023-05-22 11:45:00,161,73.0,80.0
2023-05-22 11:45:00,162,50.0,45.0
2023-05-22 11:45:00,170,48.0,53.0
2023-05-22 11:45:00,186,72.0,26.0
2023-05-22 11:45:00,230,45.0,49.0
2023-05-22 11:45:00,236,94.0,69.0
2023-05-22 11:45:00,237,68.0,80.0
2023-05-22 12:00:00,132,36.0,18.0
2023-05-22 12:00:00,138,61.0,33.0
2023-05-22 12:00:00,142,46.0,45.0
2023-05-22 12:00:00,161,64.0,86.0
2023-05-22 12:00:00,162,58.0,41.0
2023-05-22 12:00:00,170,50.0,42.0
2023-05-22 12:00:00,186,46.0,21.0
2023-05-22 12:00:00,230,33.0,44.0
2023-05-22 12:00:00,236,94.0,79.0
2023-05-22 12:00:00,237,95.0,89.0
2023-05-22 12:15:00,132,80.0,22.0
2023-05-22 12:15:00,138,69.0,26.0
2023-05-22 12:15:00,142,49.0,35.0
2023-05-22 12:15:00,161,75.0,78.0
2023-05-22 12:15:00,162,47.0,60.0
2023-05-22 12:15:00,170,42.0,35.0
2023-05-22 12:15:00,186,56.0,36.0
2023-05-22 12:15:00,230,35.0,25.0
2023-05-22 12:15:00,236,103.0,99.0
2023-05-22 12:15:00,237,96.0,90.0
2023-05-22 12:30:00,132,75.0,24.0
2023-05-22 12:30:00,138,57.0,30.0
2023-05-22 12:30:00,142,41.0,48.0
2023-05-22 12:30:00,161,70.0,81.0
2023-05-22 12:30:00,162,37.0,46.0
2023-05-22 12:30:00,170,45.0,50.0
2023-05-22 12:30:00,186,57.0,36.0
2023-05-22 12:30:00,230,44.0,55.0
2023-05-22 12:30:00,236,98.0,95.0
2023-05-22 12:30:00,237,85.0,105.0
2023-05-22 12:45:00,132,100.0,33.0
2023-05-22 12:45:00,138,43.0,32.0
2023-05-22 12:45:00,142,43.0,42.0
2023-05-22 12:45:00,161,75.0,70.0
2023-05-22 12:45:00,162,50.0,57.0
2023-05-22 12:45:00,170,47.0,50.0
2023-05-22 12:45:00,186,47.0,22.0
2023-05-22 12:45:00,230,27.0,42.0
2023-05-22 12:45:00,236,63.0,61.0
2023-05-22 12:45:00,237,88.0,106.0
2023-05-22 13:00:00,132,85.0,28.0
2023-05-22 13:00:00,138,95.0,25.0
2023-05-22 13:00:00,142,44.0,27.0
2023-05-22 13:00:00,161,78.0,67.0
2023-05-22 13:00:00,162,50.0,53.0
2023-05-22 13:00:00,170,37.0,49.0
2023-05-22 13:00:00,186,50.0,30.0
2023-05-22 13:00:00,230,35.0,29.0
2023-05-22 13:00:00,236,85.0,83.0
2023-05-22 13:00:00,237,87.0,80.0
2023-05-22 13:15:00,132,91.0,23.0
2023-05-22 13:15:00,138,88.0,33.0
2023-05-22 13:15:00,142,35.0,38.0
2023-05-22 13:15:00,161,90.0,61.0
2023-05-22 13:15:00,162,47.0,43.0
2023-05-22 13:15:00,170,45.0,41.0
2023-05-22 13:15:00,186,65.0,28.0
2023-05-22 13:15:00,230,33.0,30.0
2023-05-22 13:15:00,236,80.0,87.0
2023-05-22 13:15:00,237,75.0,95.0
2023-05-22 13:30:00,132,83.0,20.0
2023-05-22 13:30:00,138,72.0,33.0
2023-05-22 13:30:00,142,38.0,48.0
2023-05-22 13:30:00,161,76.0,59.0
2023-05-22 13:30:00,162,53.0,58.0
2023-05-22 13:30:00,170,58.0,53.0
2023-05-22 13:30:00,186,40.0,25.0
2023-05-22 13:30:00,230,34.0,49.0
2023-05-22 13:30:00,236,92.0,68.0
2023-05-22 13:30:00,237,87.0,77.0
2023-05-22 13:45:00,132,104.0,19.0
2023-05-22 13:45:00,138,91.0,32.0
2023-05-22 13:45:00,142,42.0,48.0
2023-05-22 13:45:00,161,75.0,82.0
2023-05-22 13:45:00,162,67.0,56.0
2023-05-22 13:45:00,170,56.0,43.0
2023-05-22 13:45:00,186,60.0,25.0
2023-05-22 13:45:00,230,42.0,50.0
2023-05-22 13:45:00,236,87.0,90.0
2023-05-22 13:45:00,237,119.0,90.0
2023-05-22 14:00:00,132,83.0,44.0
2023-05-22 14:00:00,138,89.0,31.0
2023-05-22 14:00:00,142,41.0,46.0
2023-05-22 14:00:00,161,87.0,76.0
2023-05-22 14:00:00,162,48.0,42.0
2023-05-22 14:00:00,170,41.0,62.0
2023-05-22 14:00:00,186,68.0,39.0
2023-05-22 14:00:00,230,61.0,50.0
2023-05-22 14:00:00,236,86.0,90.0
2023-05-22 14:00:00,237,104.0,104.0
2023-05-22 14:15:00,132,74.0,43.0
2023-05-22 14:15:00,138,83.0,34.0
2023-05-22 14:15:00,142,44.0,56.0
2023-05-22 14:15:00,161,92.0,59.0
2023-05-22 14:15:00,162,67.0,56.0
2023-05-22 14:15:00,170,43.0,45.0
2023-05-22 14:15:00,186,61.0,35.0
2023-05-22 14:15:00,230,47.0,50.0
2023-05-22 14:15:00,236,86.0,104.0
2023-05-22 14:15:00,237,86.0,79.0
2023-05-22 14:30:00,132,76.0,30.0
2023-05-22 14:30:00,138,87.0,31.0
2023-05-22 14:30:00,142,59.0,44.0
2023-05-22 14:30:00,161,79.0,85.0
2023-05-22 14:30:00,162,62.0,58.0
2023-05-22 14:30:00,170,61.0,46.0
2023-05-22 14:30:00,186,65.0,42.0
2023-05-22 14:30:00,230,52.0,46.0
2023-05-22 14:30:00,236,98.0,96.0
2023-05-22 14:30:00,237,125.0,112.0
2023-05-22 14:45:00,132,85.0,22.0
2023-05-22 14:45:00,138,116.0,43.0
2023-05-22 14:45:00,142,58.0,51.0
2023-05-22 14:45:00,161,109.0,86.0
2023-05-22 14:45:00,162,77.0,62.0
2023-05-22 14:45:00,170,66.0,48.0
2023-05-22 14:45:00,186,80.0,30.0
2023-05-22 14:45:00,230,37.0,43.0
2023-05-22 14:45:00,236,104.0,121.0
2023-05-22 14:45:00,237,121.0,98.0
2023-05-22 15:00:00,132,102.0,33.0
2023-05-22 15:00:00,138,72.0,30.0
2023-05-22 15:00:00,142,53.0,56.0
2023-05-22 15:00:00,161,91.0,78.0
2023-05-22 15:00:00,162,53.0,44.0
2023-05-22 15:00:00,170,50.0,63.0
2023-05-22 15:00:00,186,48.0,32.0
2023-05-22 15:00:00,230,46.0,53.0
2023-05-22 15:00:00,236,108.0,73.0
2023-05-22 15:00:00,237,96.0,109.0
2023-05-22 15:15:00,132,105.0,40.0
2023-05-22 15:15:00,138,103.0,37.0
2023-05-22 15:15:00,142,62.0,52.0
2023-05-22 15:15:00,161,88.0,77.0
2023-05-22 15:15:00,162,54.0,38.0
2023-05-22 15:15:00,170,44.0,35.0
2023-05-22 15:15:00,186,46.0,29.0
2023-05-22 15:15:00,230,37.0,48.0
2023-05-22 15:15:00,236,125.0,117.0
2023-05-22 15:15:00,237,124.0,85.0
2023-05-22 15:30:00,132,114.0,37.0
2023-05-22 15:30:00,138,70.0,37.0
2023-05-22 15:30:00,142,43.0,39.0
2023-05-22 15:30:00,161,106.0,71.0
2023-05-22 15:30:00,162,60.0,53.0
2023-05-22 15:30:00,170,56.0,55.0
2023-05-22 15:30:00,186,45.0,42.0
2023-05-22 15:30:00,230,52.0,54.0
2023-05-22 15:30:00,236,106.0,110.0
2023-05-22 15:30:00,237,105.0,99.0
2023-05-22 15:45:00,132,100.0,32.0
2023-05-22 15:45:00,138,96.0,24.0
2023-05-22 15:45:00,142,51.0,57.0
2023-05-22 15:45:00,161,87.0,65.0
2023-05-22 15:45:00,162,61.0,49.0
2023-05-22 15:45:00,170,56.0,40.0
2023-05-22 15:45:00,186,53.0,29.0
2023-05-22 15:45:00,230,36.0,59.0
2023-05-22 15:45:00,236,109.0,111.0
2023-05-22 15:45:00,237,105.0,100.0
2023-05-22 16:00:00,132,105.0,45.0
2023-05-22 16:00:00,138,110.0,29.0
2023-05-22 16:00:00,142,55.0,43.0
2023-05-22 16:00:00,161,95.0,60.0
2023-05-22 16:00:00,162,57.0,49.0
2023-05-22 16:00:00,170,59.0,54.0
2023-05-22 16:00:00,186,55.0,38.0
2023-05-22 16:00:00,230,57.0,51.0
2023-05-22 16:00:00,236,111.0,91.0
2023-05-22 16:00:00,237,106.0,94.0
2023-05-22 16:15:00,132,112.0,33.0
2023-05-22 16:15:00,138,116.0,18.0
2023-05-22 16:15:00,142,45.0,60.0
2023-05-22 16:15:00,161,94.0,69.0
2023-05-22 16:15:00,162,86.0,43.0
2023-05-22 16:15:00,170,46.0,55.0
2023-05-22 16:15:00,186,35.0,35.0
2023-05-22 16:15:00,230,48.0,41.0
2023-05-22 16:15:00,236,92.0,98.0
2023-05-22 16:15:00,237,103.0,87.0
2023-05-22 16:30:00,132,122.0,38.0
2023-05-22 16:30:00,138,104.0,34.0
2023-05-22 16:30:00,142,40.0,59.0
2023-05-22 16:30:00,161,104.0,52.0
2023-05-22 16:30:00,162,55.0,40.0
2023-05-22 16:30:00,170,54.0,44.0
2023-05-22 16:30:00,186,60.0,34.0
2023-05-22 16:30:00,230,53.0,54.0
2023-05-22 16:30:00,236,105.0,103.0
2023-05-22 16:30:00,237,106.0,104.0
2023-05-22 16:45:00,132,107.0,37.0
2023-05-22 16:45:00,138,106.0,25.0
2023-05-22 16:45:00,142,56.0,65.0
2023-05-22 16:45:00,161,92.0,70.0
2023-05-22 16:45:00,162,78.0,51.0
2023-05-22 16:45:00,170,51.0,54.0
2023-05-22 16:45:00,186,57.0,52.0
2023-05-22 16:45:00,230,55.0,47.0
2023-05-22 16:45:00,236,85.0,100.0
2023-05-22 16:45:00,237,102.0,91.0
2023-05-22 17:00:00,132,90.0,41.0
2023-05-22 17:00:00,138,62.0,30.0
2023-05-22 17:00:00,142,54.0,44.0
2023-05-22 17:00:00,161,107.0,72.0
2023-05-22 17:00:00,162,65.0,41.0
2023-05-22 17:00:00,170,63.0,52.0
2023-05-22 17:00:00,186,62.0,40.0
2023-05-22 17:00:00,230,75.0,58.0
2023-05-22 17:00:00,236,91.0,101.0
2023-05-22 17:00:00,237,96.0,99.0
2023-05-22 17:15:00,132,93.0,39.0
2023-05-22 17:15:00,138,75.0,25.0
2023-05-22 17:15:00,142,44.0,80.0
2023-05-22 17:15:00,161,117.0,75.0
2023-05-22 17:15:00,162,84.0,66.0
2023-05-22 17:15:00,170,52.0,54.0
2023-05-22 17:15:00,186,44.0,51.0
2023-05-22 17:15:00,230,60.0,68.0
2023-05-22 17:15:00,236,101.0,100.0
2023-05-22 17:15:00,237,139.0,118.0
2023-05-22 17:30:00,132,86.0,40.0
2023-05-22 17:30:00,138,113.0,30.0
2023-05-22 17:30:00,142,51.0,77.0
2023-05-22 17:30:00,161,157.0,73.0
2023-05-22 17:30:00,162,99.0,58.0
2023-05-22 17:30:00,170,62.0,39.0
2023-05-22 17:30:00,186,38.0,35.0
2023-05-22 17:30:00,230,70.0,64.0
2023-05-22 17:30:00,236,108.0,89.0
2023-05-22 17:30:00,237,109.0,94.0
2023-05-22 17:45:00,132,92.0,35.0
2023-05-22 17:45:00,138,91.0,15.0
2023-05-22 17:45:00,142,58.0,85.0
2023-05-22 17:45:00,161,150.0,71.0
2023-05-22 17:45:00,162,92.0,47.0
2023-05-22 17:45:00,170,68.0,53.0
2023-05-22 17:45:00,186,97.0,50.0
2023-05-22 17:45:00,230,68.0,52.0
2023-05-22 17:45:00,236,94.0,123.0
2023-05-22 17:45:00,237,100.0,130.0
2023-05-22 18:00:00,132,103.0,39.0
2023-05-22 18:00:00,138,77.0,23.0
2023-05-22 18:00:00,142,75.0,72.0
2023-05-22 18:00:00,161,120.0,80.0
2023-05-22 18:00:00,162,103.0,42.0
2023-05-22 18:00:00,170,51.0,46.0
2023-05-22 18:00:00,186,55.0,39.0
2023-05-22 18:00:00,230,79.0,60.0
2023-05-22 18:00:00,236,104.0,109.0
2023-05-22 18:00:00,237,121.0,113.0
2023-05-22 18:15:00,132,71.0,33.0
2023-05-22 18:15:00,138,56.0,13.0
2023-05-22 18:15:00,142,64.0,82.0
2023-05-22 18:15:00,161,129.0,53.0
2023-05-22 18:15:00,162,102.0,60.0
2023-05-22 18:15:00,170,71.0,68.0
2023-05-22 18:15:00,186,76.0,31.0
2023-05-22 18:15:00,230,90.0,59.0
2023-05-22 18:15:00,236,88.0,131.0
2023-05-22 18:15:00,237,116.0,117.0
2023-05-22 18:30:00,132,55.0,36.0
2023-05-22 18:30:00,138,67.0,15.0
2023-05-22 18:30:00,142,60.0,76.0
2023-05-22 18:30:00,161,152.0,70.0
2023-05-22 18:30:00,162,84.0,44.0
2023-05-22 18:30:00,170,58.0,56.0
2023-05-22 18:30:00,186,69.0,31.0
2023-05-22 18:30:00,230,70.0,57.0
2023-05-22 18:30:00,236,100.0,111.0
2023-05-22 18:30:00,237,95.0,92.0
2023-05-22 18:45:00,132,82.0,39.0
2023-05-22 18:45:00,138,72.0,22.0
2023-05-22 18:45:00,142,64.0,88.0
2023-05-22 18:45:00,161,148.0,63.0
2023-05-22 18:45:00,162,85.0,54.0
2023-05-22 18:45:00,170,63.0,53.0
2023-05-22 18:45:00,186,59.0,37.0
2023-05-22 18:45:00,230,81.0,75.0
2023-05-22 18:45:00,236,98.0,105.0
2023-05-22 18:45:00,237,98.0,101.0
2023-05-22 19:00:00,132,77.0,28.0
2023-05-22 19:00:00,138,71.0,14.0
2023-05-22 19:00:00,142,66.0,73.0
2023-05-22 19:00:00,161,140.0,45.0
2023-05-22 19:00:00,162,86.0,53.0
2023-05-22 19:00:00,170,69.0,50.0
2023-05-22 19:00:00,186,58.0,32.0
2023-05-22 19:00:00,230,66.0,54.0
2023-05-22 19:00:00,236,85.0,85.0
2023-05-22 19:00:00,237,101.0,98.0
2023-05-22 19:15:00,132,115.0,20.0
2023-05-22 19:15:00,138,64.0,7.0
2023-05-22 19:15:00,142,50.0,68.0
2023-05-22 19:15:00,161,130.0,57.0
2023-05-22 19:15:00,162,78.0,43.0
2023-05-22 19:15:00,170,55.0,53.0
2023-05-22 19:15:00,186,67.0,34.0
2023-05-22 19:15:00,230,62.0,48.0
2023-05-22 19:15:00,236,69.0,101.0
2023-05-22 19:15:00,237,103.0,106.0
2023-05-22 19:30:00,132,88.0,22.0
2023-05-22 19:30:00,138,77.0,5.0
2023-05-22 19:30:00,142,52.0,57.0
2023-05-22 19:30:00,161,106.0,52.0
2023-05-22 19:30:00,162,68.0,46.0
2023-05-22 19:30:00,170,47.0,47.0
2023-05-22 19:30:00,186,28.0,30.0
2023-05-22 19:30:00,230,66.0,51.0
2023-05-22 19:30:00,236,70.0,100.0
2023-05-22 19:30:00,237,83.0,76.0
2023-05-22 19:45:00,132,73.0,13.0
2023-05-22 19:45:00,138,63.0,2.0
2023-05-22 19:45:00,142,60.0,43.0
2023-05-22 19:45:00,161,107.0,55.0
2023-05-22 19:45:00,162,71.0,42.0
2023-05-22 19:45:00,170,33.0,40.0
2023-05-22 19:45:00,186,35.0,20.0
2023-05-22 19:45:00,230,43.0,45.0
2023-05-22 19:45:00,236,56.0,89.0
2023-05-22 19:45:00,237,60.0,78.0
2023-05-22 20:00:00,132,88.0,20.0
2023-05-22 20:00:00,138,73.0,2.0
2023-05-22 20:00:00,142,49.0,37.0
2023-05-22 20:00:00,161,92.0,36.0
2023-05-22 20:00:00,162,60.0,28.0
2023-05-22 20:00:00,170,50.0,44.0
2023-05-22 20:00:00,186,42.0,32.0
2023-05-22 20:00:00,230,55.0,38.0
2023-05-22 20:00:00,236,52.0,90.0
2023-05-22 20:00:00,237,69.0,58.0
2023-05-22 20:15:00,132,58.0,5.0
2023-05-22 20:15:00,138,88.0,0.0
2023-05-22 20:15:00,142,59.0,48.0
2023-05-22 20:15:00,161,88.0,46.0
2023-05-22 20:15:00,162,63.0,28.0
2023-05-22 20:15:00,170,39.0,44.0
2023-05-22 20:15:00,186,52.0,34.0
2023-05-22 20:15:00,230,46.0,33.0
2023-05-22 20:15:00,236,48.0,78.0
2023-05-22 20:15:00,237,76.0,51.0
2023-05-22 20:30:00,132,72.0,14.0
2023-05-22 20:30:00,138,80.0,2.0
2023-05-22 20:30:00,142,72.0,46.0
2023-05-22 20:30:00,161,96.0,32.0
2023-05-22 20:30:00,162,63.0,50.0
2023-05-22 20:30:00,170,42.0,42.0
2023-05-22 20:30:00,186,41.0,32.0
2023-05-22 20:30:00,230,56.0,42.0
2023-05-22 20:30:00,236,54.0,66.0
2023-05-22 20:30:00,237,73.0,48.0
2023-05-22 20:45:00,132,111.0,6.0
2023-05-22 20:45:00,138,92.0,2.0
2023-05-22 20:45:00,142,64.0,43.0
2023-05-22 20:45:00,161,97.0,37.0
2023-05-22 20:45:00,162,53.0,32.0
2023-05-22 20:45:00,170,48.0,37.0
2023-05-22 20:45:00,186,34.0,17.0
2023-05-22 20:45:00,230,54.0,42.0
2023-05-22 20:45:00,236,39.0,77.0
2023-05-22 20:45:00,237,81.0,44.0
2023-05-22 21:00:00,132,116.0,10.0
2023-05-22 21:00:00,138,91.0,0.0
2023-05-22 21:00:00,142,59.0,37.0
2023-05-22 21:00:00,161,105.0,29.0
2023-05-22 21:00:00,162,47.0,27.0
2023-05-22 21:00:00,170,44.0,51.0
2023-05-22 21:00:00,186,59.0,25.0
2023-05-22 21:00:00,230,54.0,47.0
2023-05-22 21:00:00,236,42.0,66.0
2023-05-22 21:00:00,237,108.0,67.0
2023-05-22 21:15:00,132,118.0,10.0
2023-05-22 21:15:00,138,71.0,2.0
2023-05-22 21:15:00,142,49.0,47.0
2023-05-22 21:15:00,161,91.0,43.0
2023-05-22 21:15:00,162,50.0,32.0
2023-05-22 21:15:00,170,44.0,45.0
2023-05-22 21:15:00,186,29.0,38.0
2023-05-22 21:15:00,230,42.0,35.0
2023-05-22 21:15:00,236,47.0,84.0
2023-05-22 21:15:00,237,71.0,65.0
2023-05-22 21:30:00,132,111.0,5.0
2023-05-22 21:30:00,138,63.0,5.0
2023-05-22 21:30:00,142,56.0,50.0
2023-05-22 21:30:00,161,98.0,37.0
2023-05-22 21:30:00,162,54.0,36.0
2023-05-22 21:30:00,170,43.0,53.0
2023-05-22 21:30:00,186,22.0,22.0
2023-05-22 21:30:00,230,62.0,55.0
2023-05-22 21:30:00,236,35.0,72.0
2023-05-22 21:30:00,237,108.0,60.0
2023-05-22 21:45:00,132,113.0,4.0
2023-05-22 21:45:00,138,57.0,3.0
2023-05-22 21:45:00,142,64.0,42.0
2023-05-22 21:45:00,161,75.0,44.0
2023-05-22 21:45:00,162,50.0,30.0
2023-05-22 21:45:00,170,31.0,40.0
2023-05-22 21:45:00,186,21.0,14.0
2023-05-22 21:45:00,230,77.0,33.0
2023-05-22 21:45:00,236,41.0,73.0
2023-05-22 21:45:00,237,90.0,48.0
2023-05-22 22:00:00,132,116.0,8.0
2023-05-22 22:00:00,138,56.0,1.0
2023-05-22 22:00:00,142,41.0,43.0
2023-05-22 22:00:00,161,69.0,38.0
2023-05-22 22:00:00,162,34.0,29.0
2023-05-22 22:00:00,170,30.0,35.0
2023-05-22 22:00:00,186,49.0,23.0
2023-05-22 22:00:00,230,65.0,43.0
2023-05-22 22:00:00,236,28.0,55.0
2023-05-22 22:00:00,237,65.0,51.0
2023-05-22 22:15:00,132,132.0,5.0
2023-05-22 22:15:00,138,69.0,0.0
2023-05-22 22:15:00,142,48.0,44.0
2023-05-22 22:15:00,161,82.0,33.0
2023-05-22 22:15:00,162,37.0,26.0
2023-05-22 22:15:00,170,56.0,31.0
2023-05-22 22:15:00,186,50.0,27.0
2023-05-22 22:15:00,230,69.0,36.0
2023-05-22 22:15:00,236,19.0,46.0
2023-05-22 22:15:00,237,37.0,27.0
2023-05-22 22:30:00,132,84.0,6.0
2023-05-22 22:30:00,138,49.0,1.0
2023-05-22 22:30:00,142,43.0,32.0
2023-05-22 22:30:00,161,70.0,30.0
2023-05-22 22:30:00,162,44.0,28.0
2023-05-22 22:30:00,170,26.0,43.0
2023-05-22 22:30:00,186,46.0,17.0
2023-05-22 22:30:00,230,42.0,34.0
2023-05-22 22:30:00,236,12.0,53.0
2023-05-22 22:30:00,237,38.0,38.0
2023-05-22 22:45:00,132,72.0,1.0
2023-05-22 22:45:00,138,63.0,1.0
2023-05-22 22:45:00,142,146.0,30.0
2023-05-22 22:45:00,161,42.0,29.0
2023-05-22 22:45:00,162,32.0,16.0
2023-05-22 22:45:00,170,34.0,32.0
2023-05-22 22:45:00,186,32.0,17.0
2023-05-22 22:45:00,230,58.0,39.0
2023-05-22 22:45:00,236,20.0,34.0
2023-05-22 22:45:00,237,32.0,29.0
2023-05-22 23:00:00,132,42.0,1.0
2023-05-22 23:00:00,138,62.0,2.0
2023-05-22 23:00:00,142,100.0,19.0
2023-05-22 23:00:00,161,32.0,25.0
2023-05-22 23:00:00,162,15.0,18.0
2023-05-22 23:00:00,170,19.0,27.0
2023-05-22 23:00:00,186,21.0,12.0
2023-05-22 23:00:00,230,51.0,40.0
2023-05-22 23:00:00,236,9.0,47.0
2023-05-22 23:00:00,237,25.0,27.0
2023-05-22 23:15:00,132,95.0,5.0
2023-05-22 23:15:00,138,88.0,2.0
2023-05-22 23:15:00,142,51.0,16.0
2023-05-22 23:15:00,161,39.0,20.0
2023-05-22 23:15:00,162,16.0,13.0
2023-05-22 23:15:00,170,17.0,26.0
2023-05-22 23:15:00,186,9.0,16.0
2023-05-22 23:15:00,230,45.0,28.0
2023-05-22 23:15:00,236,15.0,29.0
2023-05-22 23:15:00,237,21.0,24.0
2023-05-22 23:30:00,132,84.0,3.0
2023-05-22 23:30:00,138,42.0,4.0
2023-05-22 23:30:00,142,28.0,12.0
2023-05-22 23:30:00,161,28.0,9.0
2023-05-22 23:30:00,162,21.0,23.0
2023-05-22 23:30:00,170,11.0,22.0
2023-05-22 23:30:00,186,27.0,9.0
2023-05-22 23:30:00,230,37.0,28.0
2023-05-22 23:30:00,236,8.0,19.0
2023-05-22 23:30:00,237,20.0,22.0
2023-05-22 23:45:00,132,93.0,4.0
2023-05-22 23:45:00,138,81.0,0.0
2023-05-22 23:45:00,142,22.0,13.0
2023-05-22 23:45:00,161,20.0,11.0
2023-05-22 23:45:00,162,11.0,19.0
2023-05-22 23:45:00,170,7.0,17.0
2023-05-22 23:45:00,186,17.0,14.0
2023-05-22 23:45:00,230,31.0,21.0
2023-05-22 23:45:00,236,8.0,22.0
2023-05-22 23:45:00,237,14.0,13.0
2023-05-23 00:00:00,132,95.0,2.0
2023-05-23 00:00:00,138,73.0,2.0
2023-05-23 00:00:00,142,26.0,14.0
2023-05-23 00:00:00,161,12.0,17.0
2023-05-23 00:00:00,162,7.0,11.0
2023-05-23 00:00:00,170,7.0,11.0
2023-05-23 00:00:00,186,15.0,7.0
2023-05-23 00:00:00,230,33.0,16.0
2023-05-23 00:00:00,236,3.0,11.0
2023-05-23 00:00:00,237,12.0,6.0
2023-05-23 00:15:00,132,64.0,10.0
2023-05-23 00:15:00,138,33.0,0.0
2023-05-23 00:15:00,142,24.0,11.0
2023-05-23 00:15:00,161,15.0,6.0
2023-05-23 00:15:00,162,12.0,6.0
2023-05-23 00:15:00,170,7.0,11.0
2023-05-23 00:15:00,186,14.0,11.0
2023-05-23 00:15:00,230,25.0,18.0
2023-05-23 00:15:00,236,3.0,7.0
